id,dept,level,workload,employment_years,last_year_promo,last_year_violations,supervisor_evaluation,salary,quit
707087,sales,middle,medium,9,no,no,3,37200,no
819662,sales,middle,medium,4,no,no,2,42000,no
186358,technology,middle,high,2,no,no,3,55200,no
473781,sales,middle,medium,5,no,no,5,39600,no
613427,marketing,sinior,medium,3,no,yes,3,61200,no
490035,purchasing,junior,low,2,no,no,4,19200,no
726381,sales,sinior,medium,8,no,no,4,58800,no
534236,technology,junior,low,5,no,no,4,24000,no
723507,purchasing,junior,medium,2,no,no,2,27600,no
862161,sales,middle,high,6,yes,no,4,52800,no
922363,purchasing,junior,low,3,no,no,5,13200,no
614291,purchasing,middle,medium,8,no,no,1,32400,no
411312,marketing,junior,medium,2,no,no,4,31200,no
485401,marketing,junior,medium,4,no,no,4,27600,no
347539,sales,middle,low,5,no,no,3,18000,no
319900,technology,junior,medium,1,no,no,5,31200,no
568899,marketing,junior,medium,1,no,no,3,30000,yes
252617,sales,junior,medium,1,no,no,3,20400,yes
118829,sales,middle,low,5,no,no,4,19200,no
163951,technology,junior,medium,1,no,yes,4,34800,no
789162,sales,junior,medium,3,no,no,4,25200,no
719265,sales,junior,low,1,no,yes,2,14400,yes
518069,sales,middle,medium,4,no,no,4,33600,no
534213,hr,junior,low,1,no,no,3,15600,yes
863774,purchasing,junior,medium,3,no,no,4,26400,no
678703,hr,junior,low,1,no,no,4,13200,yes
883795,sales,middle,medium,8,no,no,4,33600,no
577161,sales,sinior,medium,8,no,no,5,58800,no
561304,marketing,middle,medium,3,no,no,4,42000,no
672940,sales,junior,medium,1,no,no,5,25200,no
138990,technology,junior,medium,2,no,no,2,30000,yes
686058,technology,junior,medium,2,no,no,5,32400,no
702678,purchasing,middle,medium,7,no,no,1,32400,no
297400,sales,junior,medium,4,no,no,5,21600,no
917521,marketing,middle,medium,7,no,no,3,44400,no
778267,technology,middle,high,4,no,no,4,69600,no
175454,sales,junior,medium,1,no,no,4,27600,no
393542,sales,junior,low,1,no,no,4,12000,yes
939591,marketing,middle,medium,1,no,no,4,42000,no
577750,sales,middle,medium,7,no,no,2,36000,no
849327,sales,junior,low,2,no,no,4,12000,no
861894,marketing,middle,low,7,no,yes,3,25200,no
473348,marketing,junior,low,1,no,no,3,13200,yes
640751,technology,junior,high,1,no,no,5,42000,no
709003,marketing,middle,low,6,no,yes,3,24000,yes
761312,sales,junior,medium,1,no,no,4,25200,no
669856,technology,middle,medium,7,no,no,5,45600,no
493483,technology,junior,low,2,no,no,4,19200,no
410546,sales,middle,high,4,no,no,5,54000,no
296508,technology,middle,low,3,no,no,4,22800,yes
648506,purchasing,junior,medium,3,no,no,4,25200,yes
956990,hr,middle,high,4,no,no,2,52800,no
313328,technology,junior,medium,2,no,no,5,26400,no
218686,purchasing,junior,low,1,no,no,3,19200,yes
546410,technology,junior,medium,1,no,yes,4,26400,yes
353769,sales,middle,high,7,no,no,3,46800,no
227519,technology,junior,medium,1,no,no,4,34800,no
656623,sales,junior,medium,1,no,no,4,21600,no
458329,sales,junior,low,1,no,no,1,12000,yes
496276,sales,middle,medium,8,no,yes,4,33600,no
567588,hr,middle,low,4,no,no,5,30000,no
496441,sales,sinior,high,4,no,no,4,79200,no
661939,hr,middle,medium,8,no,no,3,39600,no
192429,sales,junior,low,1,no,no,4,12000,yes
342139,technology,junior,medium,1,no,no,4,27600,yes
221361,hr,middle,high,6,no,yes,3,57600,no
150134,purchasing,middle,high,1,no,yes,2,57600,no
507070,hr,junior,low,2,no,no,4,16800,no
495718,technology,junior,medium,1,no,no,5,27600,yes
511259,sales,junior,medium,2,no,no,3,20400,no
845890,purchasing,junior,low,3,no,no,4,19200,no
850255,hr,middle,medium,3,no,no,3,40800,no
155350,sales,junior,medium,1,no,no,3,20400,yes
424814,sales,junior,medium,1,no,no,5,25200,no
134036,technology,junior,medium,3,no,no,4,26400,no
226384,purchasing,junior,low,4,no,no,4,19200,no
831597,marketing,junior,low,1,no,yes,3,19200,yes
663386,sales,junior,medium,4,no,no,4,27600,yes
212010,sales,sinior,high,7,no,no,4,79200,no
611736,sales,middle,medium,4,no,no,3,36000,no
556604,hr,junior,medium,2,no,no,4,22800,no
307571,hr,junior,medium,4,no,no,4,22800,no
635279,marketing,junior,high,1,no,yes,3,37200,yes
253437,sales,junior,medium,2,no,no,4,21600,no
665417,sales,middle,medium,5,no,no,3,33600,no
268844,sales,middle,low,7,no,no,4,19200,no
932914,sales,junior,medium,4,no,no,5,25200,no
925908,technology,junior,low,1,no,no,3,19200,yes
907513,purchasing,sinior,medium,9,no,yes,3,44400,no
284556,technology,junior,medium,1,no,no,4,36000,no
184246,sales,middle,high,8,no,no,3,46800,yes
403240,technology,middle,high,7,no,no,4,56400,no
609419,purchasing,middle,medium,7,no,no,5,45600,no
964694,sales,middle,high,3,no,no,3,55200,no
460196,sales,junior,medium,2,no,no,4,27600,no
124018,marketing,middle,low,5,no,yes,2,20400,no
703566,sales,sinior,medium,8,no,no,5,45600,no
945162,purchasing,junior,high,2,no,no,3,38400,yes
636482,sales,sinior,medium,9,no,yes,3,57600,no
811981,sales,junior,low,1,no,no,2,12000,yes
396123,sales,junior,medium,1,no,no,4,25200,no
181071,sales,middle,medium,4,no,no,3,42000,no
349559,marketing,sinior,high,6,yes,no,4,84000,no
517854,technology,junior,low,4,no,no,5,15600,no
950585,sales,middle,medium,7,no,yes,2,37200,no
496018,technology,junior,medium,2,no,no,5,36000,no
724272,sales,sinior,medium,3,no,no,3,50400,no
867838,purchasing,junior,high,1,no,no,1,33600,yes
646090,sales,middle,medium,5,no,no,4,38400,no
251130,purchasing,middle,medium,5,no,no,3,43200,no
886982,sales,middle,low,7,no,no,3,19200,no
223309,technology,middle,medium,4,no,no,4,46800,no
473704,marketing,junior,medium,1,no,yes,3,31200,yes
520605,technology,middle,medium,5,no,no,4,39600,no
873352,purchasing,middle,medium,7,no,yes,3,43200,no
601365,purchasing,middle,medium,6,no,yes,1,37200,no
818639,marketing,middle,medium,6,no,no,5,40800,no
715973,technology,junior,medium,1,no,no,5,26400,no
951683,technology,junior,high,2,no,no,4,38400,yes
165279,marketing,middle,medium,1,yes,no,3,36000,no
511721,sales,middle,high,9,no,no,4,48000,no
770887,sales,middle,low,1,no,no,3,27600,yes
898066,purchasing,middle,medium,9,no,no,3,33600,no
693127,technology,junior,high,2,no,no,4,48000,no
254713,technology,junior,medium,1,no,no,5,27600,yes
990258,sales,junior,low,1,no,no,5,15600,yes
668170,technology,junior,medium,1,no,no,3,30000,yes
463451,marketing,sinior,high,3,no,no,2,79200,no
127902,marketing,junior,medium,2,no,no,4,27600,no
933480,technology,middle,medium,4,no,no,3,49200,no
364977,sales,junior,medium,5,no,yes,3,27600,no
866027,purchasing,middle,low,1,no,no,3,19200,no
192309,technology,junior,medium,3,no,no,4,26400,no
936105,marketing,junior,low,1,no,no,1,16800,yes
229882,marketing,middle,medium,4,yes,no,3,44400,no
537945,purchasing,junior,low,1,no,no,5,15600,no
129462,hr,junior,low,1,no,no,3,16800,yes
951305,sales,junior,medium,2,no,no,3,27600,yes
394573,technology,sinior,medium,7,no,yes,1,60000,no
505115,sales,middle,high,4,no,no,4,52800,no
707118,sales,junior,medium,3,no,no,4,25200,no
494392,sales,middle,low,1,yes,no,2,18000,no
732552,sales,sinior,low,10,no,no,2,37200,no
809571,hr,middle,medium,8,no,no,4,36000,no
863394,sales,junior,medium,2,no,no,2,24000,no
653326,marketing,junior,medium,3,no,no,4,31200,no
716411,sales,junior,high,1,no,yes,2,30000,yes
606560,marketing,middle,medium,10,no,no,4,36000,no
859182,hr,sinior,low,8,no,no,3,38400,no
937467,purchasing,middle,high,6,no,no,4,54000,no
676019,marketing,junior,medium,4,no,no,4,31200,no
298764,marketing,junior,medium,1,no,no,4,28800,no
712205,sales,middle,medium,9,no,yes,3,42000,no
214122,marketing,junior,low,1,no,no,4,20400,no
540037,hr,sinior,high,10,no,no,4,81600,no
631939,sales,middle,medium,3,no,yes,3,42000,no
638157,sales,middle,medium,7,no,no,5,44400,no
880276,sales,junior,medium,2,no,no,3,20400,yes
816659,sales,junior,low,1,no,no,4,12000,yes
305189,marketing,junior,medium,1,no,no,2,26400,no
304206,hr,junior,medium,1,no,no,5,26400,no
739914,purchasing,middle,low,7,no,yes,3,24000,no
830980,hr,middle,medium,5,no,yes,3,34800,no
380304,sales,junior,medium,1,no,no,5,25200,no
545667,sales,junior,low,2,no,no,3,14400,yes
315223,sales,middle,low,6,no,no,3,22800,no
627968,marketing,middle,low,3,no,no,5,20400,yes
506146,purchasing,junior,low,1,no,no,4,19200,no
598068,marketing,junior,medium,1,no,no,4,24000,no
898830,technology,middle,low,6,no,no,2,33600,no
951179,sales,middle,low,8,no,no,3,19200,yes
100459,purchasing,junior,medium,3,no,no,3,21600,yes
525666,hr,junior,medium,2,no,no,4,26400,no
502608,sales,junior,medium,2,no,no,4,25200,no
258280,purchasing,middle,medium,6,yes,yes,3,32400,no
390823,sales,middle,high,7,no,no,3,45600,no
926212,hr,junior,medium,1,no,yes,3,22800,yes
883567,sales,middle,medium,7,no,no,3,42000,no
207177,purchasing,junior,low,1,no,no,4,19200,no
371596,marketing,middle,low,9,no,no,2,25200,no
275938,technology,junior,low,1,no,no,3,18000,yes
416610,purchasing,middle,high,8,no,no,2,56400,no
569245,purchasing,middle,medium,1,no,no,4,39600,no
312375,technology,sinior,high,10,no,no,4,87600,no
671914,sales,sinior,medium,3,no,yes,3,55200,no
307323,marketing,junior,medium,3,no,no,2,22800,yes
454521,technology,junior,low,1,no,no,4,19200,yes
713357,marketing,junior,high,2,no,no,4,42000,yes
531151,marketing,junior,low,1,no,no,2,16800,no
362787,marketing,junior,low,1,no,yes,2,16800,yes
813171,sales,junior,medium,1,no,yes,3,26400,yes
103830,technology,junior,high,1,no,yes,3,42000,yes
236178,sales,middle,high,4,no,no,4,58800,no
394849,marketing,junior,low,1,no,no,3,19200,yes
563816,hr,junior,medium,2,no,no,3,30000,yes
519979,sales,junior,medium,4,no,no,1,26400,no
156992,purchasing,junior,medium,1,no,yes,3,27600,yes
183198,purchasing,junior,medium,2,no,no,4,25200,no
815795,hr,middle,medium,6,no,no,4,40800,no
344001,marketing,middle,low,3,yes,no,5,26400,no
841617,sales,junior,low,1,no,no,5,15600,no
587096,technology,junior,medium,1,no,no,2,30000,yes
673369,sales,middle,medium,3,no,no,4,38400,no
400813,technology,middle,medium,6,no,no,3,51600,no
803469,sales,middle,medium,2,no,no,3,43200,no
612610,hr,junior,medium,2,no,yes,1,21600,yes
332840,purchasing,junior,medium,1,no,no,4,28800,no
106198,purchasing,junior,low,2,no,no,5,19200,no
694829,purchasing,middle,low,5,no,no,4,19200,no
244130,technology,junior,medium,2,no,no,2,30000,no
917933,sales,middle,medium,6,no,no,4,43200,no
633665,sales,junior,medium,1,no,no,3,21600,yes
271666,hr,sinior,medium,8,no,no,5,62400,no
829515,purchasing,junior,medium,2,no,yes,1,21600,yes
642863,purchasing,junior,medium,1,no,no,2,21600,yes
814559,purchasing,middle,medium,4,no,no,3,33600,no
603902,purchasing,sinior,medium,1,no,no,5,48000,no
307574,purchasing,junior,medium,2,no,no,5,26400,no
749124,sales,sinior,medium,3,no,no,4,52800,no
433225,purchasing,middle,medium,7,no,no,2,33600,no
338184,purchasing,junior,medium,2,no,no,4,26400,no
201695,marketing,junior,medium,1,no,no,4,31200,yes
910055,marketing,middle,medium,6,no,no,3,46800,no
495682,technology,sinior,medium,6,no,no,4,64800,no
334950,sales,junior,low,1,no,no,4,15600,yes
476065,purchasing,junior,medium,4,no,no,4,25200,no
206770,sales,junior,medium,1,no,no,5,22800,yes
465243,sales,middle,high,2,no,no,4,58800,no
365282,technology,junior,low,1,no,no,3,19200,yes
303334,sales,middle,low,7,no,no,4,19200,no
205918,marketing,junior,low,1,no,no,4,18000,no
564951,purchasing,middle,medium,3,no,no,4,44400,no
710060,purchasing,middle,medium,5,yes,no,2,42000,no
789120,purchasing,middle,medium,3,no,no,3,32400,no
184133,technology,middle,low,8,no,no,4,22800,no
534541,purchasing,junior,high,1,no,no,4,36000,no
819801,sales,middle,low,9,no,no,4,24000,no
586699,purchasing,sinior,medium,5,no,yes,3,50400,no
868683,marketing,middle,medium,9,no,no,4,42000,no
172219,sales,sinior,high,9,no,no,3,63600,no
602539,sales,junior,medium,4,no,no,4,25200,no
311330,purchasing,middle,high,3,no,no,4,55200,no
934171,hr,middle,medium,5,no,no,4,36000,no
915120,hr,middle,medium,1,no,no,5,45600,no
274887,purchasing,middle,low,5,no,no,4,30000,no
214653,sales,middle,medium,2,no,no,2,32400,no
121914,technology,middle,medium,7,no,no,5,40800,no
127402,hr,junior,medium,1,no,no,5,24000,no
278033,purchasing,junior,medium,1,no,yes,2,21600,yes
354272,marketing,middle,low,4,no,no,4,25200,no
766715,sales,junior,medium,1,no,no,4,27600,no
106460,sales,junior,medium,1,no,no,1,20400,yes
748826,sales,junior,low,1,no,no,3,12000,yes
702417,sales,middle,medium,3,no,no,4,43200,no
705091,purchasing,middle,low,8,no,no,4,30000,no
601183,sales,junior,medium,2,no,no,3,24000,no
559389,technology,middle,medium,1,no,no,3,44400,no
185720,hr,middle,low,1,no,no,3,19200,yes
205244,hr,junior,medium,4,no,no,1,28800,no
898977,purchasing,junior,medium,1,no,yes,3,25200,yes
618875,marketing,junior,medium,3,no,no,5,28800,no
639472,sales,sinior,high,4,no,no,1,68400,no
172080,sales,junior,low,1,no,no,5,12000,yes
217564,technology,junior,low,1,no,no,5,22800,yes
625285,sales,middle,medium,8,no,no,5,38400,no
237737,hr,junior,medium,3,no,no,4,30000,no
390617,marketing,junior,medium,2,no,no,4,31200,no
193548,marketing,junior,high,1,no,no,4,34800,yes
800137,marketing,middle,low,7,no,no,5,32400,no
698359,technology,middle,medium,6,no,no,1,49200,no
431546,sales,middle,low,5,no,no,4,28800,no
912192,hr,junior,low,3,no,yes,3,19200,yes
542565,sales,middle,medium,4,no,no,3,40800,no
129888,sales,middle,medium,2,no,no,3,32400,no
257267,marketing,sinior,high,8,no,no,5,79200,no
356110,sales,sinior,high,7,no,yes,3,78000,no
280207,sales,middle,medium,5,no,no,3,33600,no
700631,marketing,sinior,high,7,yes,no,4,75600,no
289921,marketing,sinior,high,9,yes,no,4,70800,no
752186,sales,middle,medium,4,no,no,4,44400,no
953791,technology,sinior,high,4,no,no,2,91200,no
766750,sales,junior,medium,3,no,yes,3,26400,yes
895141,purchasing,junior,medium,1,no,no,3,25200,no
766157,sales,junior,high,2,no,no,5,34800,no
698054,sales,middle,high,3,no,no,5,60000,no
116128,purchasing,junior,medium,2,no,no,4,22800,no
425251,sales,middle,low,3,no,no,4,24000,no
734391,sales,middle,medium,1,no,yes,3,32400,no
592801,sales,junior,medium,3,no,yes,2,27600,yes
328361,purchasing,junior,medium,1,no,no,4,21600,no
544517,purchasing,junior,low,1,no,no,3,12000,yes
692002,sales,junior,medium,1,no,no,4,21600,yes
183273,purchasing,middle,medium,1,no,no,4,39600,no
710706,technology,middle,medium,7,no,no,3,39600,no
175851,technology,sinior,medium,2,no,no,5,57600,no
996445,sales,junior,low,2,no,no,1,12000,yes
180347,technology,junior,medium,1,no,no,4,26400,yes
523201,sales,middle,medium,3,no,no,4,38400,no
768274,purchasing,junior,low,4,no,no,4,19200,no
559622,hr,junior,low,4,no,no,1,12000,yes
861487,sales,sinior,medium,10,no,no,3,57600,no
775797,purchasing,middle,high,7,no,no,2,52800,no
633488,technology,sinior,high,6,no,no,4,79200,yes
472571,marketing,junior,medium,2,no,no,4,24000,no
954474,technology,junior,low,3,no,no,5,19200,no
632718,sales,middle,medium,8,no,no,2,37200,no
238106,sales,middle,medium,2,no,yes,2,37200,no
783721,technology,sinior,low,6,no,no,4,39600,no
721475,sales,junior,medium,2,no,no,2,24000,yes
675722,sales,junior,medium,1,no,no,1,26400,yes
417443,purchasing,middle,high,2,no,yes,2,46800,yes
546733,sales,junior,medium,4,no,no,4,21600,no
661983,sales,junior,high,1,no,no,1,32400,yes
400785,sales,junior,medium,1,no,no,3,24000,yes
376196,sales,middle,high,9,no,no,5,60000,no
581186,marketing,junior,low,2,no,no,4,14400,yes
369096,sales,junior,low,1,no,no,2,12000,yes
475679,sales,middle,low,7,no,no,4,24000,no
530649,sales,junior,medium,2,no,no,5,27600,no
304829,sales,junior,medium,2,no,no,4,28800,no
157179,technology,junior,medium,2,no,no,4,26400,no
139786,purchasing,middle,medium,3,no,no,4,33600,no
633067,sales,junior,low,5,no,no,5,18000,no
810702,sales,junior,medium,1,no,no,5,21600,yes
434946,technology,middle,low,7,no,no,4,22800,no
549008,purchasing,junior,medium,3,no,no,4,28800,no
563609,technology,junior,low,3,no,no,4,19200,no
121008,purchasing,junior,low,3,no,no,4,19200,no
887407,marketing,middle,medium,3,no,no,3,42000,no
391915,technology,sinior,medium,2,no,no,4,72000,no
848941,sales,middle,low,6,no,no,3,27600,no
490446,marketing,middle,high,4,no,no,4,58800,no
573035,technology,junior,medium,2,no,no,3,33600,yes
548259,technology,middle,low,7,no,no,4,22800,no
404416,sales,junior,low,4,no,no,5,19200,no
370102,purchasing,middle,high,3,no,no,2,51600,no
827605,sales,junior,medium,5,no,no,3,27600,no
626944,technology,junior,medium,1,no,no,3,30000,yes
626912,technology,junior,medium,4,no,no,1,26400,no
438610,sales,junior,low,1,no,no,4,15600,no
247134,sales,sinior,medium,4,no,no,4,60000,no
953069,technology,junior,medium,2,no,no,3,33600,no
652324,sales,junior,low,1,no,no,3,14400,yes
317752,sales,middle,high,5,no,no,4,52800,no
826094,technology,middle,low,2,no,no,3,22800,yes
746794,hr,junior,high,1,no,no,3,38400,yes
808003,purchasing,sinior,high,4,no,yes,3,75600,no
594464,hr,junior,low,5,no,yes,4,19200,no
107722,purchasing,junior,medium,1,no,no,4,28800,no
588181,sales,sinior,low,4,no,no,3,32400,no
946387,sales,middle,high,3,no,no,3,48000,yes
952229,sales,middle,medium,2,no,no,5,38400,no
879446,technology,middle,low,1,no,no,4,28800,no
814177,technology,middle,medium,5,no,no,3,39600,no
662342,purchasing,junior,low,1,no,no,3,12000,yes
895867,sales,middle,medium,10,no,no,4,33600,no
226854,marketing,junior,medium,1,no,no,4,25200,yes
319275,technology,middle,medium,6,no,no,3,39600,no
787907,marketing,middle,low,4,no,no,3,20400,no
790769,sales,junior,medium,1,no,no,4,21600,yes
680165,sales,junior,medium,1,no,no,4,21600,yes
515731,hr,sinior,high,5,no,no,5,76800,no
907418,technology,junior,high,2,no,no,2,44400,yes
653612,technology,middle,medium,1,yes,no,3,38400,no
932044,hr,junior,medium,2,no,no,4,24000,no
184845,technology,middle,medium,4,no,no,4,39600,no
983198,marketing,junior,medium,1,no,no,3,27600,yes
197409,purchasing,junior,medium,1,no,no,3,25200,yes
287224,technology,junior,low,1,no,no,2,21600,yes
686962,marketing,junior,low,1,no,yes,3,20400,yes
544727,sales,junior,medium,2,no,no,5,21600,no
236787,sales,junior,low,1,no,no,4,19200,yes
189713,sales,junior,medium,1,no,no,2,24000,yes
500831,technology,sinior,medium,8,no,no,3,69600,no
490691,technology,middle,medium,7,no,yes,2,49200,yes
108144,sales,junior,medium,1,no,no,1,24000,yes
200194,sales,middle,high,7,no,no,4,57600,no
374302,sales,junior,medium,1,no,no,4,28800,no
324573,sales,junior,medium,2,no,no,3,24000,no
172759,technology,sinior,high,6,no,no,4,96000,no
886437,technology,junior,medium,2,no,no,4,31200,no
